IdYearly,Station,Dates,pH,Dissolved Oxygen (mg/L),Water Temperature (°C),Suspended solids (mg/L),Conductivity (µS/cm),5-Day Biochemical Oxygen Demand (mg/L),Ammonia-Nitrogen (mg/L),Total Phosphorus (mg/L),Nitrate-Nitrogen (mg/L),Nitrite-Nitrogen (mg/L)
981,YL4,10/6/2016,7.4,3,28.8,53,2180,100,6.1,1.3,0.002,0.011
982,YL4,11/3/2016,7.4,3.9,25.2,43,1965,130,6.3,1.2,0.002,0.007
983,YL4,12/2/2016,7.2,3.4,21.7,32,1366,47,7,0.96,0.003,0.002
0,AN1,1/12/2015,7.7,9.4,16.4,4,6305,1.1,0.36,0.1,1.5,0.12
1,AN1,2/9/2015,7.7,9.2,15.9,1,12623,1.6,1.1,0.15,1.4,0.093
2,AN1,3/13/2015,7.9,8.8,18.4,1,18433,6.1,0.049,0.07,1.3,0.025
3,AN1,4/16/2015,8.3,8.5,21.9,0.7,15907,0.7,0.057,0.05,1.4,0.018
4,AN1,5/14/2015,8.2,7.9,26.2,1.6,8500,0.6,0.071,0.1,1.7,0.05
5,AN1,6/10/2015,7.6,7.6,27.8,2.2,8087,2.3,0.038,0.07,1.1,0.039
6,AN1,7/10/2015,7.5,7.9,26.7,7.8,7401,1.1,0.051,0.06,0.81,0.021
7,AN1,8/12/2015,7.6,7.8,27.7,1.3,149,0.7,0.057,0.06,0.6,0.026
8,AN1,9/9/2015,7.7,8.2,26.2,2,77,0.6,0.044,0.08,0.59,0.015
9,AN1,10/19/2015,8,8.6,22.9,2.2,183,1.4,0.14,0.12,0.75,0.044
10,AN1,11/20/2015,7.9,8.5,24.3,1.9,367,1.1,0.21,0.18,1,0.15
11,AN1,12/16/2015,7.5,9.5,15.5,2.6,12651,2.9,0.034,0.12,0.63,0.018
12,AN2,1/12/2015,7.8,10,15.7,1.7,117,0.9,0.074,0.1,1.6,0.063
13,AN2,2/9/2015,8.4,11.4,14.9,2.2,170,0.3,0.11,0.15,0.99,0.076
14,AN2,3/13/2015,8.8,10.7,17.8,0.6,347,0.1,0.025,0.12,0.77,0.019
15,AN2,4/16/2015,9,10.7,20.2,0.5,572,2.5,0.065,0.19,1,0.087
16,AN2,5/14/2015,8.7,9.4,26.1,2.5,328,1.3,0.1,0.11,1.4,0.093
17,AN2,6/10/2015,8,7.8,27.6,2.2,235,1.1,0.039,0.12,0.76,0.01
18,AN2,7/10/2015,7.8,8,26.8,1.4,74,1,0.025,0.07,0.51,0.006
19,AN2,8/12/2015,7.7,7.9,27.3,2.2,161,0.4,0.013,0.05,0.36,0.004
20,AN2,9/9/2015,7.8,8.3,26.1,2.8,124,0.3,0.016,0.07,0.36,0.003
21,AN2,10/19/2015,7.9,8.8,22.7,4.2,123,0.3,0.026,0.07,0.35,0.002
22,AN2,11/20/2015,8.1,8.5,24.2,3.4,140,0.4,0.023,0.07,0.4,0.005
23,AN2,12/16/2015,8.3,10.2,14.4,2.5,172,1.4,0.041,0.09,0.69,0.022
24,DB1,1/7/2015,7.6,9.6,18.2,1.2,37,0.1,0.011,0.02,0.21,0.002
25,DB1,2/4/2015,7.5,9.9,16.3,2,36,0.2,0.013,0.07,0.19,0.002
26,DB1,3/6/2015,7.5,9,19.2,1.5,41,0.1,0.023,0.02,0.22,0.002
27,DB1,4/13/2015,7.7,9.1,21.3,1,46,0.1,0.049,0.02,0.6,0.002
28,DB1,5/6/2015,7.4,8.3,26.6,4.3,333,0.5,0.021,0.02,0.17,0.002
29,DB1,6/3/2015,7.4,7.5,29.4,3.1,57,0.3,0.012,0.02,0.24,0.002
30,DB1,7/3/2015,8.6,7.7,30.5,2.5,140,1.3,0.017,0.02,0.21,0.002
31,DB1,8/5/2015,7.9,7.7,28.8,4.2,40,0.3,0.025,0.02,0.21,0.002
32,DB1,9/7/2015,7.6,8,27.2,4.5,42,0.2,0.028,0.02,0.28,0.002
33,DB1,10/26/2015,7.8,8.5,24.6,2.1,43,0.1,0.009,0.02,0.21,0.002
34,DB1,11/23/2015,7.9,8.6,23.9,1.4,43,0.1,0.015,0.02,0.22,0.002
35,DB1,12/17/2015,7.5,10.4,13.9,1.7,43,0.1,0.021,0.02,0.29,0.002
36,DB2,1/7/2015,8,9.6,18.5,1.3,56,0.2,0.027,0.02,0.14,0.002
37,DB2,2/4/2015,7.7,9.8,16.6,3.2,48,0.2,0.011,0.02,0.13,0.002
38,DB2,3/6/2015,7.7,8.9,19.7,5.4,69,0.3,0.011,0.02,0.16,0.003
39,DB2,4/13/2015,8,9.1,22.1,1.7,58,0.1,0.05,0.02,0.51,0.005
40,DB2,5/6/2015,7.6,7,27.5,8.8,27118,1.7,0.16,0.05,0.77,0.045
41,DB2,6/3/2015,7.8,7.3,30.6,1.6,474,0.1,0.013,0.02,0.21,0.004
42,DB2,7/3/2015,7.6,7.1,31.3,1.5,9964,1.8,0.043,0.03,0.51,0.035
43,DB2,8/5/2015,8.1,7.9,30.3,1.2,54,0.3,0.024,0.02,0.14,0.002
44,DB2,9/7/2015,7.9,7.8,27.7,5,49,0.3,0.11,0.02,0.23,0.002
45,DB2,10/26/2015,7.9,8.4,25.2,2,47,0.1,0.009,0.02,0.15,0.002
46,DB2,11/23/2015,8.1,8.6,24.9,1.3,30,0.2,0.016,0.02,0.15,0.002
47,DB2,12/17/2015,7.8,10.6,14,2.2,56,0.1,0.018,0.02,0.24,0.002
48,DB3,1/7/2015,7.1,9.2,18.3,2.4,54,0.4,0.034,0.02,0.31,0.004
49,DB3,2/4/2015,7.1,9.5,16.4,1,52,0.1,0.028,0.02,0.22,0.002
50,DB3,3/6/2015,7.2,9.1,19.2,1,58,0.1,0.021,0.02,0.22,0.002
51,DB3,4/13/2015,7.4,8.4,22.3,2.1,73,0.4,0.097,0.02,0.4,0.002
52,DB3,5/6/2015,7.2,7.7,27,1.8,110,0.7,0.096,0.04,0.17,0.007
53,DB3,6/3/2015,7,7.2,29.9,2.8,50,0.4,0.019,0.02,0.19,0.002
54,DB3,7/3/2015,7.5,7.3,31.1,1.7,82,1.2,0.04,0.02,0.15,0.002
55,DB3,8/5/2015,7.2,7.3,29.7,1.8,73,0.4,0.05,0.02,0.15,0.002
56,DB3,9/7/2015,7.2,7.6,27,11,52,0.5,0.046,0.02,0.22,0.002
57,DB3,10/26/2015,7.3,8,24.8,4.4,52,0.1,0.018,0.02,0.17,0.005
58,DB3,11/23/2015,7.4,8,24.5,2.3,51,0.2,0.021,0.02,0.2,0.002
59,DB3,12/17/2015,7.3,10.3,14.4,5,48,0.1,0.023,0.02,0.26,0.003
60,DB5,1/7/2015,7.3,9.2,18.6,2.1,63,3.5,2.8,0.2,0.22,0.011
61,DB5,2/4/2015,7.2,9.5,16.3,5.1,60,5.6,3.4,0.23,0.21,0.007
62,DB5,3/6/2015,8.5,9,19.2,1300,101,5.2,0.27,0.11,0.19,0.03
63,DB5,4/13/2015,7.3,8.3,22,7.4,50,1.6,1,0.11,0.47,0.017
64,DB5,5/6/2015,7.3,6.8,27.1,3.1,196,4,0.82,0.42,0.3,0.1
65,DB5,6/3/2015,7,7.3,30,9.8,122,3.7,0.76,0.2,0.36,0.007
66,DB5,7/3/2015,7.4,7,31,4.7,127,6.5,1.9,0.31,0.24,0.013
67,DB5,8/5/2015,7.1,7.4,30.5,2.8,93,1.8,0.87,0.1,0.23,0.01
68,DB5,9/7/2015,7,7.4,27.4,36,75,1.9,0.38,0.08,0.26,0.004
69,DB5,10/26/2015,7.3,8.2,25.5,7,68,2.3,0.66,0.1,0.21,0.003
70,DB5,11/23/2015,7.2,8.3,24,3.9,58,0.8,0.064,0.02,0.21,0.006
71,DB5,12/17/2015,7.2,10.4,13.5,3.2,56,0.6,0.18,0.04,0.31,0.002
72,DB6,1/7/2015,6.7,8.5,19.1,12,6339,1.4,0.1,0.12,0.11,0.005
73,DB6,2/4/2015,6.7,7,17.2,4.8,10480,0.7,0.19,0.09,0.1,0.006
74,DB6,3/6/2015,7.2,7.3,19.7,4.1,3635,0.1,0.2,0.08,0.077,0.008
75,DB6,4/13/2015,7.1,8,23.2,2,330,0.5,0.17,0.17,0.027,0.006
76,DB6,5/6/2015,7.2,6.4,27.2,18,25574,1.7,0.24,0.07,0.66,0.048
77,DB6,6/3/2015,6.9,5.7,29.1,11,11460,1.2,0.18,0.12,0.59,0.041
78,DB6,7/3/2015,7,5.1,29.8,4.1,7014,3.3,0.65,0.17,0.4,0.021
79,DB6,8/5/2015,6.8,7.2,31,13,554,1.7,0.97,0.47,0.23,0.008
80,DB6,9/7/2015,6.8,6.1,27.9,10,222,1.1,0.51,0.19,0.25,0.008
81,DB6,10/26/2015,6.9,8,25.7,14,18583,1.1,0.27,0.15,0.2,0.002
82,DB6,11/23/2015,6.9,8.5,26.5,6.2,715,0.5,0.18,0.21,0.25,0.003
83,DB6,12/17/2015,6.6,9,17,8,4771,0.4,0.44,0.18,0.35,0.014
84,DB8,1/7/2015,7.7,9.4,19.3,14,131,0.6,0.028,0.02,0.64,0.002
85,DB8,2/4/2015,7.5,9.4,17,2.4,185,0.9,0.026,0.02,0.39,0.006
86,DB8,3/6/2015,7.6,7.5,20.2,6,100,2.7,0.032,0.02,0.25,0.006
87,DB8,4/13/2015,7.8,9.5,22,11,207,0.3,0.029,0.02,1.4,0.017
88,DB8,5/6/2015,8.6,8.8,28.3,110,160,7.7,0.052,0.1,0.008,0.002
89,DB8,6/3/2015,8.9,11.4,31,8.1,285,1,0.024,0.02,2.6,0.079
90,DB8,7/3/2015,7.9,8.8,31.7,4.1,293,2.9,0.03,0.02,2.3,0.057
91,DB8,8/5/2015,9.3,11,32.2,4.9,298,9,0.03,0.06,1.4,0.016
92,DB8,9/7/2015,7.6,7,27.6,160,257,18,0.053,1.2,0.21,0.89
93,DB8,10/26/2015,7.5,8.6,25.5,2.9,144,0.3,0.029,0.02,1,0.006
94,DB8,11/23/2015,8.1,10.3,25.4,2.5,135,0.8,0.015,0.02,0.78,0.008
95,DB8,12/17/2015,7.7,9.7,14.9,3.2,126,0.4,0.19,0.02,1.2,0.009
96,FVR1,1/5/2015,7.7,8.2,20.2,14,13185,19,1.9,0.77,0.92,0.27
97,FVR1,2/5/2015,7.5,6.1,17,32,9639,12,3.1,0.57,1.8,0.26
98,FVR1,3/5/2015,7.7,7.1,19.3,26,14020,5.6,3.1,0.66,1.7,0.2
99,FVR1,4/10/2015,7.5,6.3,20,6.6,9808,4.4,3.1,0.52,1.2,0.21
100,FVR1,5/4/2015,7.4,5.6,28.4,29,11653,5.8,3.1,0.91,0.58,0.4
101,FVR1,6/5/2015,8,7.5,30.2,42,3566,6.5,1.1,0.82,0.76,0.25
102,FVR1,7/6/2015,7.7,7,31,47,5033,6.4,2.7,0.62,0.53,0.34
103,FVR1,8/6/2015,8.8,14.1,32.3,36,3989,16,0.33,0.59,0.46,0.2
104,FVR1,9/2/2015,7.2,5.6,28.2,31,4722,4.5,1.7,0.47,0.36,0.06
105,FVR1,10/2/2015,7.5,6,29.6,20,7949,20,2.3,0.49,0.49,0.25
106,FVR1,11/4/2015,7.3,5.4,25.4,14,9973,4.8,3.2,0.59,0.91,0.27
107,FVR1,12/3/2015,7.4,6.3,23,38,9902,7,2.4,0.54,0.87,0.31
108,GR1,1/2/2015,7.6,7.6,17.9,22,538,220,61,6.9,0.002,0.026
109,GR1,2/2/2015,8,11.4,20.7,35,556,80,31,3.5,2,0.19
110,GR1,3/4/2015,7.4,8,18.8,14,262,3.8,1.5,0.35,1.9,0.23
111,GR1,4/9/2015,7.5,7.9,19.6,36,372,21,6.9,0.61,1.2,0.077
112,GR1,5/11/2015,7.6,6.1,28.5,8.1,542,10,15,3.3,0.55,0.54
113,GR1,6/8/2015,7.4,8.7,32.9,7.4,402,12,6.4,4,2.7,0.9
114,GR1,7/2/2015,7.7,8.8,31.7,5.9,274,4,0.57,0.61,1.3,0.17
115,GR1,8/3/2015,7.6,6.3,30.8,32,639,52,23,5.7,0.002,0.002
116,GR1,9/4/2015,7.3,7.9,29.4,14,239,1.6,0.63,0.56,1,0.11
117,GR1,10/5/2015,6.9,6.9,25.9,140,117,3.9,0.31,0.94,0.81,0.029
118,GR1,11/2/2015,7.5,8.2,22.3,11,323,33,12,2.8,0.051,0.63
119,GR1,12/2/2015,7.4,8.7,24.3,4,227,13,0.99,0.47,1.1,0.11
120,GR2,1/2/2015,7.2,7.9,16.7,3,253,1.4,0.019,0.3,2.1,0.1
121,GR2,2/2/2015,7.3,6.6,18.8,4,304,1.9,4.1,0.35,1.7,0.25
122,GR2,3/4/2015,7.1,5.8,18.5,4.3,368,4.9,8.6,0.72,1.2,0.15
123,GR2,4/9/2015,7.2,4.9,19.3,3,412,4.1,14,0.77,1.2,0.15
124,GR2,5/11/2015,7.2,5.1,27,4.2,484,3.1,12,0.94,0.14,0.084
125,GR2,6/8/2015,7.1,7.6,30.8,6.6,318,4.3,1.1,0.68,1.2,0.33
126,GR2,7/2/2015,7.3,5.7,30.4,4.5,326,3,1.7,0.58,1.3,0.29
127,GR2,8/3/2015,7.4,6,29.4,2,337,15,0.083,0.49,0.39,0.047
128,GR2,9/4/2015,7.2,6.4,29.7,13,245,1.1,0.2,0.43,0.74,0.032
129,GR2,10/5/2015,6.9,7.1,25.9,85,129,3.6,0.33,0.46,0.78,0.019
130,GR2,11/2/2015,7.2,7.7,22.6,7.2,186,1.4,0.25,0.48,0.9,0.051
131,GR2,12/2/2015,7,6.3,23.7,7.3,245,2.7,0.3,0.39,0.85,0.044
132,GR3,1/2/2015,7,8.7,17.1,6.9,125,0.7,0.14,0.02,0.24,0.005
133,GR3,2/2/2015,7.7,8.8,18.2,4.7,132,0.5,0.14,0.02,0.88,0.003
134,GR3,3/4/2015,7.6,8.4,18.7,10,145,0.6,0.16,0.02,0.61,0.011
135,GR3,4/9/2015,7.5,7.8,19.6,4.7,144,2,0.24,0.02,0.98,0.023
136,GR3,5/11/2015,7.2,6.9,25.8,3.5,180,0.4,0.15,0.03,1.4,0.011
137,GR3,6/8/2015,7.1,7.1,27.5,4.5,153,1,0.04,0.02,0.89,0.013
138,GR3,7/2/2015,7.5,6.5,27.9,5.1,143,1.2,0.053,0.03,0.78,0.004
139,GR3,8/3/2015,7.6,7.7,26.1,8.6,121,0.3,0.057,0.11,0.43,0.003
140,GR3,9/4/2015,7.4,7.6,27,4.6,126,0.3,0.061,0.03,0.52,0.002
141,GR3,10/5/2015,7.3,8.3,25,16,67,1.4,0.016,0.05,0.24,0.002
142,GR3,11/2/2015,7.4,8.4,21.7,0.7,121,0.3,0.087,0.06,0.39,0.002
143,GR3,12/2/2015,7.3,7.9,23,6,137,2,0.093,0.02,0.51,0.004
144,IN1,1/2/2015,7.1,6.8,18.6,16,482,5.4,3.7,0.39,3.8,0.18
145,IN1,2/2/2015,7.1,3.4,19.1,33,556,6.5,6.5,0.54,3.7,0.24
146,IN1,3/4/2015,6.9,3.1,20.9,39,563,9.7,3.2,0.63,5.4,0.2
147,IN1,4/9/2015,7.2,4.9,21.7,34,551,6.5,4.4,0.38,3.6,0.24
148,IN1,5/11/2015,7.1,5.1,28.4,20,552,5.9,1.9,0.67,3.6,0.27
149,IN1,6/8/2015,7.2,5.5,30,39,393,7.9,0.82,0.53,2.1,0.19
150,IN1,7/2/2015,7.3,3.7,31.2,24,653,6.1,5.2,0.79,1.4,0.67
151,IN1,8/3/2015,7.2,5.6,29.3,47,575,6,5.7,0.63,2.8,0.43
152,IN1,9/4/2015,7.1,5.7,31.4,43,515,3.7,1.2,0.49,2.9,0.18
153,IN1,10/5/2015,7.5,7.8,25.8,34,62,2,0.099,0.35,0.79,0.015
154,IN1,11/2/2015,7.2,6.9,23.3,70,283,47,1.5,0.69,1.9,0.17
155,IN1,12/2/2015,7.2,6.2,25.6,47,345,19,1.8,0.45,1.4,0.11
156,IN2,1/2/2015,7.1,8.5,17,3.2,174,1.9,1,0.17,1.3,0.13
157,IN2,2/2/2015,7.3,5.5,17.8,7.2,223,4.8,2.2,0.3,1.2,0.17
158,IN2,3/4/2015,7.4,8.2,19.3,9.5,213,2.5,1.7,0.18,1.2,0.19
159,IN2,4/9/2015,7.3,6.2,20.5,3.5,237,2.8,2.5,0.21,1,0.2
160,IN2,5/11/2015,7.2,4.4,27.9,8.6,289,3.3,1.6,0.27,1.2,0.16
161,IN2,6/8/2015,7.3,8.3,31.2,10,267,5.2,0.28,0.19,1.3,0.2
162,IN2,7/2/2015,7.7,8.1,32.5,5.1,238,4.8,0.22,0.16,1.1,0.12
163,IN2,8/3/2015,7.4,6.8,30.6,2.8,209,1.4,0.36,0.15,1.1,0.11
164,IN2,9/4/2015,7.3,6.5,29,3.9,213,1.3,0.46,0.19,1.2,0.13
165,IN2,10/5/2015,7,7.8,25.7,110,89,1.3,0.078,0.26,0.64,0.016
166,IN2,11/2/2015,7.2,7.6,22.6,4.6,172,2.1,0.56,0.18,1.4,0.18
167,IN2,12/2/2015,7.3,6.7,24,2.9,200,2.6,0.41,0.17,1.9,0.16
168,IN3,1/2/2015,8.4,9.4,17.3,0.5,175,0.8,0.065,0.13,0.77,0.11
169,IN3,2/2/2015,9.9,9.2,19.1,2.9,236,1.5,0.11,0.11,0.85,0.12
170,IN3,3/4/2015,9.2,8.5,18.9,11,258,3,0.11,0.14,1.1,0.094
171,IN3,4/9/2015,7.6,8.9,20.3,1.8,227,1.3,0.096,0.21,1.1,0.073
172,IN3,5/11/2015,7.7,8,26.5,4.9,329,0.9,0.043,0.22,0.87,0.008
173,IN3,6/8/2015,7.5,9,30.6,0.8,282,1.2,0.028,0.16,0.5,0.006
174,IN3,7/2/2015,7.4,7.3,29.5,2.5,232,1.1,0.03,0.21,0.45,0.007
175,IN3,8/3/2015,8.1,8,29.8,5.6,365,1.4,0.1,0.15,0.47,0.036
176,IN3,9/4/2015,7.2,7.5,28.8,12,463,0.8,0.058,0.14,0.47,0.017
177,IN3,10/5/2015,7.1,7.7,25.3,65,87,1,0.035,0.21,0.68,0.007
178,IN3,11/2/2015,7.4,8.4,23.8,2.8,284,0.5,0.087,0.1,1.2,0.06
179,IN3,12/2/2015,9.3,8,23.8,5.1,145,0.6,0.13,0.2,1.9,0.039
180,JR11,1/26/2015,7.8,9.8,17.1,1.8,186,1.2,0.18,0.74,5.1,0.19
181,JR11,2/26/2015,7.5,8.8,19.5,4.2,227,1.8,0.22,0.73,5.4,0.2
182,JR11,3/25/2015,7,9.5,17.7,1,198,0.9,0.1,0.62,4.8,0.064
183,JR11,4/27/2015,7.8,8.9,21.6,3.4,264,1.6,0.046,0.69,4.8,0.064
184,JR11,5/28/2015,7.4,8,25.8,1.7,130,1,0.13,0.2,1.9,0.071
185,JR11,6/19/2015,7.9,8,27.6,1.6,204,1.4,0.031,0.48,3.2,0.035
186,JR11,7/24/2015,7.7,8.1,25.3,6.2,101,1.2,0.11,0.16,1,0.033
187,JR11,8/21/2015,7.5,7.9,27.2,0.5,165,0.5,0.031,0.29,2.4,0.024
188,JR11,9/18/2015,7.5,8.1,25.9,1.7,186,0.5,0.023,0.48,3.2,0.011
189,JR11,10/15/2015,7.5,8.7,23.4,1.1,133,0.3,0.028,0.25,2,0.019
190,JR11,11/19/2015,7.7,8.5,24.4,2,186,0.6,0.031,0.48,3.5,0.016
191,JR11,12/14/2015,7.4,9.2,19.9,0.8,186,1.9,0.18,0.52,4.2,0.091
192,JR3,1/26/2015,7.2,5.3,19,2.6,328,13,13,1.5,0.56,0.11
193,JR3,2/26/2015,7.1,5.6,20.1,40,321,14,13,1,0.49,0.21
194,JR3,3/25/2015,7.2,5.6,18.4,9.1,342,11,16,1.5,0.49,0.083
195,JR3,4/27/2015,7.2,5.5,24,10,402,12,9.3,1.3,0.57,0.11
196,JR3,5/28/2015,6.9,7.2,26.4,3,185,5.8,1.5,0.33,1.9,0.12
197,JR3,6/19/2015,7.2,5.7,27.7,2.3,288,8.6,4.7,0.79,1.6,0.51
198,JR3,7/24/2015,7,7.1,24.9,33,128,2.8,0.71,0.29,1.3,0.051
199,JR3,8/21/2015,7.1,7.5,28.1,3.9,216,13,2.4,0.49,1.8,0.44
200,JR3,9/18/2015,7.2,6.1,26.4,21,253,7.8,4.7,0.91,1.7,0.78
201,JR3,10/15/2015,6.9,7,24.5,1.2,186,3.6,2.6,0.44,1.6,0.3
202,JR3,11/19/2015,7.1,5.4,25.2,8,262,5.2,5.5,0.74,1.2,0.2
203,JR3,12/14/2015,7.3,6.4,21.2,8.7,163,17,7.2,0.66,1.2,0.14
204,JR6,1/26/2015,7.5,8.5,19.1,3,218,9.7,1.4,0.77,1.8,0.25
205,JR6,2/26/2015,7.3,7.7,20.9,1.6,242,9,1.1,0.7,2.3,0.27
206,JR6,3/25/2015,7.3,8.2,19.9,8,228,9.7,0.84,0.64,2.4,0.23
207,JR6,4/27/2015,7.5,7.5,23.6,9.6,322,8.3,0.5,0.76,2.4,0.25
208,JR6,5/28/2015,7.4,7.6,26.5,3.7,180,2.8,0.18,0.27,1.8,0.049
209,JR6,6/19/2015,7.6,7.3,27.6,5.1,242,5.6,0.32,0.55,2.5,0.16
210,JR6,7/24/2015,7.4,7.8,25.5,9.8,104,2.8,0.18,0.19,0.77,0.023
211,JR6,8/21/2015,7.4,7.2,28.3,3.3,226,2.2,0.15,0.44,2.4,0.093
212,JR6,9/18/2015,7.5,7.3,27.3,2.6,238,2.8,0.12,0.57,3,0.097
213,JR6,10/15/2015,7.3,8,24.9,3.4,99,1.6,0.089,0.37,2.3,0.085
214,JR6,11/19/2015,7.5,7.3,26.4,5.3,259,5.1,0.31,0.68,2.3,0.12
215,JR6,12/14/2015,7.3,8,22,5.1,239,25,0.054,0.7,2.4,0.22
216,KN1,1/14/2015,7,6.4,19.8,6.7,18222,14,4.2,1.8,3.9,0.76
217,KN1,2/13/2015,7.1,6.1,20.2,3.7,21442,17,1.3,1.3,3.5,0.37
218,KN1,3/23/2015,6.9,4.3,23,4,22069,4.4,1.8,1.9,5,0.39
219,KN1,4/23/2015,7,3.1,24.4,5.8,25087,7,2.3,1.8,3.3,0.24
220,KN1,5/27/2015,7.2,5.6,26.8,4.6,13328,3.7,0.58,0.65,2.5,0.09
221,KN1,6/18/2015,7.1,3.9,30,3.4,26892,6,1.1,1.6,3,0.16
222,KN1,7/20/2015,7.1,4.9,29,1.7,29147,6.9,3.4,1.7,2,0.66
223,KN1,8/20/2015,7,5.3,29,4.2,14446,3.9,1.4,2,3,0.72
224,KN1,9/21/2015,7.4,5.7,27,30,12839,19,0.81,0.41,0.73,0.1
225,KN1,10/7/2015,7.4,6.2,26.9,52,15200,3.7,0.57,0.33,1.2,0.094
226,KN1,11/13/2015,7,4.8,27.5,2.9,21652,2.1,0.96,2,4,0.47
227,KN1,12/9/2015,6.7,5.2,23.4,3.4,29573,3.9,2.1,1.2,2.2,0.4
228,KN2,1/14/2015,7.8,7.9,20.7,14,15186,12,1.6,1.8,5.1,0.76
229,KN2,2/13/2015,7.4,8.9,21.9,11,14555,14,1,1.9,4.1,0.51
230,KN2,3/23/2015,7.3,7.2,24.1,11,17864,3.3,0.73,2.1,4.8,0.29
231,KN2,4/23/2015,7.2,7.1,25.7,10,18673,3,0.41,2.4,4.5,0.15
232,KN2,5/27/2015,7.3,6.9,27.7,12,10021,6.7,0.31,0.89,3.6,0.049
233,KN2,6/18/2015,7.5,6.8,30.9,5.6,19626,2.5,0.29,1.9,3.9,0.12
234,KN2,7/20/2015,7.9,5.7,29.5,12,11432,22,2.3,1.3,2,0.63
235,KN2,8/20/2015,7.3,6.2,30.3,5.1,18113,6.1,1.7,2.6,3,0.78
236,KN2,9/21/2015,7.9,6.5,27.4,19,3716,76,0.65,0.55,1.1,0.16
237,KN2,10/7/2015,7.6,7.2,28,21,7872,1.8,0.3,0.81,3.1,0.2
238,KN2,11/13/2015,7.1,6.3,28.1,6.8,18760,4,0.75,2.2,4,0.49
239,KN2,12/9/2015,7.2,6.5,23.9,5.2,17876,9.4,3.4,2,3.5,0.71
240,KN3,1/14/2015,8,8.1,20.8,13,15571,11,1.4,1.8,5,0.7
241,KN3,2/13/2015,7.3,9.2,21.9,14,14475,23,1,2,3.9,0.52
242,KN3,3/23/2015,7.1,7.4,24.3,9.7,18219,3.9,0.72,2.1,5.1,0.31
243,KN3,4/23/2015,7.2,7.3,25.8,11,10906,3.6,0.39,2.3,4.3,0.14
244,KN3,5/27/2015,7.3,6.8,27.6,15,9601,6.2,0.39,0.81,3.4,0.058
245,KN3,6/18/2015,7.5,6.8,31,5.2,19664,2.4,0.26,1.9,4.5,0.12
246,KN3,7/20/2015,7.5,5.3,29.9,16,12772,20,2.9,1.6,2.2,0.72
247,KN3,8/20/2015,7.2,5.9,30.5,7.3,17931,6.7,1.4,2.5,3.4,0.77
248,KN3,9/21/2015,7.7,6.3,27.5,23,3953,20,0.6,0.53,1.1,0.17
249,KN3,10/7/2015,7.4,7.6,28.5,14,8903,2.1,0.26,0.93,3.6,0.22
250,KN3,11/13/2015,7.1,6.8,28.3,6.8,18819,3.9,0.67,2.2,4.1,0.43
251,KN3,12/9/2015,7.3,7.2,23.9,5.9,17732,18,3.1,2,3.4,0.7
252,KN4,1/14/2015,7.9,8.3,20.6,13,8090,10,0.84,1.8,5.1,0.54
253,KN4,2/13/2015,7.2,8.2,21.9,10,14392,28,0.96,2,4.1,0.43
254,KN4,3/23/2015,6.7,7.5,24.4,20,18305,5.9,0.51,2,5.1,0.22
255,KN4,4/23/2015,7.1,7.3,25.6,18,18671,9.2,0.4,2.2,4.1,0.065
256,KN4,5/27/2015,7.3,7.5,27.7,12,5617,6,0.16,0.82,3.8,0.044
257,KN4,6/18/2015,7.5,7.1,30.9,8.2,19598,2.4,0.19,1.9,4.2,0.076
258,KN4,7/20/2015,7.4,6.9,29.6,43,10679,22,2.2,1.2,1.9,0.55
259,KN4,8/20/2015,7.3,6.4,30.5,18,18119,8.7,1.2,2.4,3.4,0.56
260,KN4,9/21/2015,7.9,6.2,27.8,19,6150,36,0.93,0.81,1.3,0.32
261,KN4,10/7/2015,7.4,7.4,28.6,4.8,9252,2.3,0.22,1,4,0.18
262,KN4,11/13/2015,7,6.9,28.2,10,18958,4.7,0.54,2.5,4.8,0.31
263,KN4,12/9/2015,7.3,7.5,24.1,11,17410,13,2.8,1.9,3.6,0.72
264,KN5,1/14/2015,7.7,8.3,20.8,13,15325,12,0.76,1.9,5.4,0.51
265,KN5,2/13/2015,7.2,8.2,21.9,8.8,14397,17,0.96,2,4,0.4
266,KN5,3/23/2015,6.8,7.4,24.7,6.9,18437,5.3,0.47,1.9,5.2,0.2
267,KN5,4/23/2015,7.2,7.4,25.8,18,19143,5.1,0.21,2,3.8,0.046
268,KN5,5/27/2015,7.3,7.4,27.8,10,10370,2.5,0.16,0.85,3.7,0.035
269,KN5,6/18/2015,7.4,7,31,4.6,19786,2.1,0.18,1.9,4.1,0.068
270,KN5,7/20/2015,7.3,6.8,29.9,19,13477,15,2.4,1.3,2.6,0.7
271,KN5,8/20/2015,7.2,6.5,30.6,29,18198,7.8,1.1,2.2,3.6,0.53
272,KN5,9/21/2015,7.8,6.1,27.9,5.6,6983,20,0.89,1,1.5,0.25
273,KN5,10/7/2015,7.4,7.4,28.6,3.8,9748,6.5,0.21,1,3.8,0.16
274,KN5,11/13/2015,7,7,28.3,8.9,19074,5.1,0.44,2.2,5.3,0.28
275,KN5,12/9/2015,7.4,7.6,24.2,9.8,17266,78,2.4,1.7,3.9,0.74
276,KN7,1/14/2015,7.5,8.4,21,13,15490,4.2,0.5,1.7,5.6,0.54
277,KN7,2/13/2015,7.1,8.3,22.1,6,14092,14,0.84,2,4.3,0.38
278,KN7,3/23/2015,6.8,7.8,24.8,7.2,18578,3.2,0.35,2,5.2,0.18
